score,NumberOfInstances,NumberOfFeatures,NumberOfClasses,PercentageOfNumericAtts,PercentageOfNominalAtts,PercentageOfBinaryAtts,PercentageOfMissingValues,ClassEntropy,MeanMutualInformation,MeanAttributeEntropy,MeanSkewnessOfNumericAtts,MeanKurtosisOfNumericAtts,MeanStdDevOfNumericAtts,NumberOfInstancesWithMissingValues,Dimensionality,EquivalentNumberOfAtts,IncompleteInstanceCount,MajorityClassSize,MinorityClassSize,MaxNominalAttDistinctValues,MeanNominalAttDistinctValues,MeanMeansOfNumericAtts,NegativePercentage,PositivePercentage,NoiseToSignalRatio
0.590000000000000,100,11,2,0.9090909090909091,0.0,0.0,0.0,0.9709505944546686,-1.0,-1.0,0.16541397885237424,-0.9191748716528938,1.000000030150772,0,0.11,-1.0,0.0,60,40,-1.0,-1.0,-0.000000010000000,0.6,0.4,-1.0
0.634000000000000,500,26,2,0.9615384615384616,0.0,0.0,0.0,0.9660780975952254,-1.0,-1.0,0.02724295204770298,-1.1138480475905441,1.000000030918195,0,0.052,-1.0,0.0,304,196,-1.0,-1.0,-0.000000000800000,0.608,0.392,-1.0
0.511111000000000,45,47,2,0.9787234042553191,0.0,0.0,0.0,0.9996437496778561,-1.0,-1.0,0.16640166352988023,0.7993147845178261,0.2053862975486572,0,1.0444444444444445,-1.0,0.0,23,22,-1.0,-1.0,2.992231884057969,0.5111111111111111,0.4888888888888889,-1.0
0.495977000000000,3107,7,2,0.8571428571428571,0.0,0.0,0.0,0.9999532967890263,-1.0,-1.0,0.03344908396843799,1.9523936351855606,1912616.011722741,0,0.002252977148374638,-1.0,0.0,1566,1541,-1.0,-1.0,-15273134.720528873000000,0.5040231734792404,0.4959768265207596,-1.0
0.462963000000000,108,8,2,0.75,0.125,0.125,0.0,0.876716288999464,0.0,1.0,1.1978593491692262,2.284374634675347,10.805081312212065,0,0.07407407407407407,-1.0,0.0,76,32,2.0,2.0,18.125740740740742,0.7037037037037037,0.2962962962962963,-1.0
0.580000000000000,200,8,2,0.625,0.25,0.25,0.0,1.0,-0.000000000000002,1.0,-0.02655262761257416,-0.6678046229672896,7.105337176854112,0,0.04,-1.0,0.0,100,100,2.0,2.0,24.4683,0.5,0.5,-1.0
0.978872000000000,9466,39,2,0.9743589743589743,0.0,0.0,0.0,0.061481432634126504,-1.0,-1.0,17.766312719290674,826.0015459323877,12709.178607947384,0,0.004120008451299387,-1.0,0.0,9398,68,-1.0,-1.0,360.55809570539736,0.9928163955208114,0.007183604479188675,-1.0
0.467448000000000,6574,15,2,0.9333333333333333,0.0,0.0,0.0,0.9969402925875559,-1.0,-1.0,0.4863065865357254,-0.031204834965227603,4.987560362512572,0,0.0022817158503194404,-1.0,0.0,3501,3073,-1.0,-1.0,14.206659242035714,0.5325524794645573,0.46744752053544264,-1.0
0.551852000000000,270,14,2,0.9285714285714286,0.0,0.0,0.0,0.9910760598382222,-1.0,-1.0,0.4238004011667773,0.07943588302125536,8.43921680434283,0,0.05185185185185185,-1.0,0.0,150,120,-1.0,-1.0,46.03603988603989,0.5555555555555556,0.4444444444444444,-1.0
0.818182000000000,267,23,2,0.0,0.9565217391304348,0.9565217391304348,0.0,0.7337524087989603,0.04310410784111874,0.8636629313475084,0.0,0.0,0.0,0,0.08614232209737828,17.022795402785356,0.0,212,55,2.0,2.0,0.0,0.7940074906367042,0.20599250936329588,19.03667340780977
0.736842000000000,38,6,2,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8314743880097293,0.01176963937970954,0.7424875695421236,1.8453386497690265,4.478683513748564,5277878.916901365,0,0.15789473684210525,70.64569789990023,0.0,28,10,2.0,2.0,6518650.785657895,0.7368421052631579,0.2631578947368421,62.08498889287526
0.644860000000000,214,10,2,0.9,0.0,0.0,0.0,0.9385750889380637,-1.0,-1.0,1.6371495802439369,9.591523632530711,0.6895407776402088,0,0.04672897196261682,-1.0,0.0,138,76,-1.0,-1.0,11.265851609553483,0.6448598130841121,0.35514018691588783,-1.0
0.585034000000000,147,7,2,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,0.997294381646235,0.012897446509031019,0.9010961443783572,-0.7597310657771967,-0.3933448029485216,10.662273057401102,0,0.047619047619047616,77.32494807773864,0.0,78,69,2.0,2.0,42.40816326530612,0.5306122448979592,0.46938775510204084,68.86624396909836
0.502500000000000,400,8,2,0.875,0.0,0.0,0.0,0.9991161687869752,-1.0,-1.0,-0.1030213642414777,1.1735338566621591,0.107329801246703,0,0.02,-1.0,0.0,207,193,-1.0,-1.0,4.239122750000001,0.5175,0.4825,-1.0
0.471074000000000,121,30,2,0.9666666666666667,0.0,0.0,0.0,0.38206095394044187,-1.0,-1.0,2.210987489429479,7.601930005532723,232.2809081868085,0,0.24793388429752067,-1.0,0.0,112,9,-1.0,-1.0,119.61401823881448,0.9256198347107438,0.0743801652892562,-1.0
0.497500000000000,400,8,2,0.875,0.0,0.0,0.0,0.9993506898146105,-1.0,-1.0,0.9999616508631323,3.324198435836915,4.703498309377982,0,0.02,-1.0,0.0,206,194,-1.0,-1.0,18.12909178571429,0.515,0.485,-1.0
0.858333000000000,240,125,2,0.992,0.0,0.0,0.0,0.9837082626231857,-1.0,-1.0,0.6928686182759719,0.9633532003837927,0.8045251579282158,0,0.5208333333333334,-1.0,0.0,138,102,-1.0,-1.0,3.2390570725134418,0.575,0.425,-1.0
0.490937000000000,662,4,2,0.75,0.0,0.0,0.0,0.9998946537430287,-1.0,-1.0,0.11512512786271833,0.025581520910622935,8.96184283979156,0,0.006042296072507553,-1.0,0.0,335,327,-1.0,-1.0,23.480946991440074,0.5060422960725075,0.49395770392749244,-1.0
0.722000000000000,500,6,2,0.8333333333333334,0.0,0.0,0.0,0.9732424074349137,-1.0,-1.0,0.13354201838595045,-0.9317103429466351,1.0000000209789988,0,0.012,-1.0,0.0,298,202,-1.0,-1.0,-0.000000000000000,0.596,0.404,-1.0
0.680000000000000,100,51,2,0.9803921568627451,0.0,0.0,0.0,0.9997114417528099,-1.0,-1.0,0.009948726077454274,-1.2024883233498154,1.0000000331964511,0,0.51,-1.0,0.0,51,49,-1.0,-1.0,0.000000004400000,0.51,0.49,-1.0
0.697674000000000,43,3,2,0.6666666666666666,0.0,0.0,0.0,0.9681647320759548,-1.0,-1.0,-0.7052532847537358,-0.2478559991864988,5.572809599157852,0,0.06976744186046512,-1.0,0.0,26,17,-1.0,-1.0,0.44186046511627897,0.6046511627906976,0.3953488372093023,-1.0
0.700000000000000,100,6,2,0.8333333333333334,0.0,0.0,0.0,0.9709505944546686,-1.0,-1.0,0.2442824162736076,-0.6695145848530314,1.0000000267531335,0,0.06,-1.0,0.0,60,40,-1.0,-1.0,-0.000000010000000,0.6,0.4,-1.0
0.797297000000000,74,28,2,0.9642857142857143,0.0,0.0,0.0,0.9809470132751208,-1.0,-1.0,1.8996304167583655,5.113856207761562,0.1902077408925307,0,0.3783783783783784,-1.0,0.0,43,31,-1.0,-1.0,0.2437012012012012,0.581081081081081,0.4189189189189189,-1.0
0.747698000000000,4562,49,2,0.9795918367346939,0.0,0.0,0.0,0.8083116159412278,-1.0,-1.0,7.149790618957081,257.727526739514,14.345589094667098,0,0.010740903112669882,-1.0,0.0,3430,1132,-1.0,-1.0,34.15561522723951,0.7518632178868917,0.24813678211310827,-1.0
0.528926000000000,2178,4,2,0.75,0.0,0.0,0.0,0.9912232530606148,-1.0,-1.0,0.8205801809578491,3.0452513298257693,88.62965349379142,0,0.0018365472910927456,-1.0,0.0,1209,969,-1.0,-1.0,45.74559840832564,0.5550964187327824,0.44490358126721763,-1.0
0.999000000000000,2000,77,2,0.987012987012987,0.0,0.0,0.0,0.4689955935892812,-1.0,-1.0,0.5441560780239841,0.11415272536037342,0.0671079517858679,0,0.0385,-1.0,0.0,1800,200,-1.0,-1.0,0.13203208900657895,0.9,0.1,-1.0
0.676000000000000,250,6,2,0.8333333333333334,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.06509312744625091,-1.1689978406260484,1.0000000303371173,0,0.024,-1.0,0.0,125,125,-1.0,-1.0,0.000000000000000,0.5,0.5,-1.0
0.676624000000000,2109,22,2,0.9545454545454546,0.0,0.0,0.0,0.6211733422333798,-1.0,-1.0,4.199192192649318,31.75859178519757,915.4550143765124,0,0.010431484115694643,-1.0,0.0,1783,326,-1.0,-1.0,285.09691661586464,0.8454243717401612,0.15457562825983878,-1.0
0.596206000000000,369,9,2,0.8888888888888888,0.0,0.0,0.0,0.9919270464052614,-1.0,-1.0,4.37861663107913,38.07973780641913,105.35189952725992,0,0.024390243902439025,-1.0,0.0,204,165,-1.0,-1.0,60.00237127371274,0.5528455284552846,0.44715447154471544,-1.0
0.413793000000000,87,11,2,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.0,0.9784493292686189,0.000307695809699,0.9063701886077911,-0.3014772212526262,0.25501367852364026,1.2246613916865001,0,0.12643678160919541,3179.9241277476854,0.0,51,36,2.0,2.0,58.56526293103448,0.5862068965517241,0.41379310344827586,2944.669586773126
0.604000000000000,500,51,2,0.9803921568627451,0.0,0.0,0.0,0.9977366703420346,-1.0,-1.0,0.056926794388713765,-1.1006834315242258,1.000000031040111,0,0.102,-1.0,0.0,264,236,-1.0,-1.0,-0.000000000480000,0.528,0.472,-1.0
0.340996000000000,522,22,2,0.9545454545454546,0.0,0.0,0.0,0.7317786193052257,-1.0,-1.0,8.918790242374346,128.60145273619898,5875.7295879411795,0,0.0421455938697318,-1.0,0.0,415,107,-1.0,-1.0,977.8936991424922,0.7950191570881227,0.2049808429118774,-1.0
0.452055000000000,73,6,2,0.8333333333333334,0.0,0.0,0.0,0.9933570282728468,-1.0,-1.0,0.45884729143438757,0.12778789833480425,0.8182155280932809,0,0.0821917808219178,-1.0,0.0,40,33,-1.0,-1.0,1.9064607424657538,0.547945205479452,0.4520547945205479,-1.0
0.489691000000000,194,33,2,0.9696969696969697,0.0,0.0,0.0,0.9962401135461776,-1.0,-1.0,1.1276435518624925,2.700645211516135,33.359889640936245,0,0.17010309278350516,-1.0,0.0,104,90,-1.0,-1.0,87.54843573083117,0.5360824742268041,0.4639175257731959,-1.0
0.660000000000000,100,26,2,0.9615384615384616,0.0,0.0,0.0,0.9974015885677396,-1.0,-1.0,-0.04243850593209163,-1.141419608102166,1.0000000236735123,0,0.26,-1.0,0.0,53,47,-1.0,-1.0,-0.000000000800000,0.53,0.47,-1.0
0.718841000000000,690,15,2,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.9912308989033523,-1.0,-1.0,0.7934092216042676,6.351550785166453,0.5369081103496763,0,0.021739130434782608,-1.0,0.0,383,307,2.0,2.0,-0.3030298371694537,0.5550724637681159,0.4449275362318841,-1.0
0.580000000000000,100,101,2,0.9900990099009901,0.0,0.0,0.0,0.9974015885677396,-1.0,-1.0,0.025042890850686544,-1.1114396846462014,1.0000000297255318,0,1.01,-1.0,0.0,53,47,-1.0,-1.0,0.000000002400000,0.53,0.47,-1.0
0.636000000000000,250,51,2,0.9803921568627451,0.0,0.0,0.0,0.9933418121880535,-1.0,-1.0,-0.011524763118539592,-1.1936719042348072,1.0000000282255685,0,0.204,-1.0,0.0,137,113,-1.0,-1.0,-0.000000004320000,0.548,0.452,-1.0
0.588235000000000,51,7,2,0.8571428571428571,0.0,0.0,0.0,0.9774178175281716,-1.0,-1.0,-0.07268154640097957,2.6226924759781896,103.74790758519096,0,0.13725490196078433,-1.0,0.0,30,21,-1.0,-1.0,657.2251633986928,0.5882352941176471,0.4117647058823529,-1.0
0.572000000000000,250,51,2,0.9803921568627451,0.0,0.0,0.0,0.9953784388202258,-1.0,-1.0,0.06251422912240218,-1.0630626614396734,1.000000029120172,0,0.204,-1.0,0.0,135,115,-1.0,-1.0,0.000000000240000,0.54,0.46,-1.0
0.660000000000000,500,11,2,0.9090909090909091,0.0,0.0,0.0,0.9933418121880535,-1.0,-1.0,-0.028581093794859326,-1.1530196512280293,1.0000000281679295,0,0.022,-1.0,0.0,274,226,-1.0,-1.0,0.000000002200000,0.548,0.452,-1.0
0.628000000000000,500,51,2,0.9803921568627451,0.0,0.0,0.0,0.9881489563064276,-1.0,-1.0,0.07843548743881765,-1.0676219042457986,1.000000027156966,0,0.102,-1.0,0.0,282,218,-1.0,-1.0,-0.000000002120000,0.564,0.436,-1.0
0.736559000000000,186,61,2,0.9836065573770492,0.0,0.0,0.0,0.9785423861930186,-1.0,-1.0,3.1302569135841916,17.446091807929953,0.17984737763109485,0,0.3279569892473118,-1.0,0.0,109,77,-1.0,-1.0,0.20417562724014357,0.5860215053763441,0.41397849462365593,-1.0
0.609195000000000,87,4,2,0.5,0.25,0.25,0.0,0.9722794620968821,-1.0,-1.0,1.4209661497131434,3.7097144598613463,47.37839066484019,0,0.04597701149425287,-1.0,0.0,52,35,2.0,2.0,76.41264367816092,0.5977011494252874,0.40229885057471265,-1.0
0.693617000000000,235,13,2,0.9230769230769231,0.0,0.0,0.0,0.9684069022981412,-1.0,-1.0,0.9788706120531687,0.6656189710546799,45.41032107675324,0,0.05531914893617021,-1.0,0.0,142,93,-1.0,-1.0,202.473085106383,0.6042553191489362,0.39574468085106385,-1.0
0.520833000000000,48,5,2,0.8,0.0,0.0,0.0,0.9987472979361686,-1.0,-1.0,-0.13189432957043545,-0.5165302084358372,4.047499213033218,0,0.10416666666666667,-1.0,0.0,25,23,-1.0,-1.0,8.620833333333334,0.5208333333333334,0.4791666666666667,-1.0
0.754639000000000,8192,9,2,0.8888888888888888,0.0,0.0,0.0,0.9999860693604421,-1.0,-1.0,-0.005738915485232355,-1.1948157119755534,0.9016094775370519,0,0.0010986328125,-1.0,0.0,4114,4078,-1.0,-1.0,0.0026571600494384785,0.502197265625,0.497802734375,-1.0
0.692308000000000,52,10,2,0.9,0.0,0.0,0.0,0.9957274520849256,-1.0,-1.0,-0.04254612283256983,-0.5045477624805107,4.572811302599425,0,0.19230769230769232,-1.0,0.0,28,24,-1.0,-1.0,10.034722222222221,0.5384615384615384,0.46153846153846156,-1.0
0.480769000000000,468,3,2,0.6666666666666666,0.0,0.0,0.0,0.993614428200075,-1.0,-1.0,0.0,-1.2192571051158734,8.804571582474022,0,0.00641025641025641,-1.0,0.0,256,212,-1.0,-1.0,1006.75,0.5470085470085471,0.452991452991453,-1.0
0.437956000000000,274,9,2,0.8888888888888888,0.0,0.0,0.0,0.9996540760494435,-1.0,-1.0,4.397701270787582,37.467400234540435,112.53756290426861,0,0.032846715328467155,-1.0,0.0,140,134,-1.0,-1.0,57.84899635036496,0.5109489051094891,0.48905109489051096,-1.0
0.897833000000000,323,5,2,0.8,0.0,0.0,0.0,0.9949536900383765,-1.0,-1.0,-0.14940959331618656,-0.6256871246458418,24.762093042673044,0,0.015479876160990712,-1.0,0.0,175,148,-1.0,-1.0,20.309022187306503,0.541795665634675,0.4582043343653251,-1.0
0.892308000000000,130,9,2,0.8888888888888888,0.0,0.0,0.0,0.41823656965418116,-1.0,-1.0,1.5057146324761417,3.2638619693640147,336.91079495271276,0,0.06923076923076923,-1.0,0.0,119,11,-1.0,-1.0,357.7903846153846,0.9153846153846154,0.08461538461538462,-1.0
